event_id,race_id,year,circuit,attacker,target,target_number,event_start_time,event_end_time,event_duration_s,in_band_duration_s,horizon_end_time,horizon_s_effective,event_start_lap,n_samples_in_episode,gap_at_start_m,gap_at_start_s_crude_audit,gap_min_in_episode_m,attacker_speed_at_start_kmh,target_speed_same_time_kmh_audit,relative_speed_same_time_kmh_audit,closing_speed_v1_kmh_audit,closing_speed_v1_window_s_audit,closing_speed_v1_available_audit,attacker_position,target_position,track_distance_at_start_m,zone_id,distance_to_next_corner_m,distance_to_next_straight_m,compound,tyre_age,stint,EstimatedEnergyIndex,LookaheadDeployProxy,LookaheadHarvestProxy,LookaheadCoveredM,lookahead_truncated,TrackStatus,freeze_flag,event_type,overtake_success,actual_swap_delay_s,pass_after_horizon,attacker_PositionChange_audit,target_speed_at_attacker_position_kmh,relative_speed_same_position_kmh,spatial_time_gap_s,spatial_alignment_ok,spatial_alignment_lag_raw_s,closing_speed_at_start_kmh,closing_speed_n_samples,closing_speed_available,closing_speed_window_s,feature_version,window_crosses_start_finish
australian_gp_2026_R_00530,australian_gp_2026_R,2026,Albert Park,SAI,ALB,23,2026-03-08 04:51:49.178,2026-03-08 04:51:52.419,3.241,3.241,2026-03-08 04:52:19.178,30.0,33,13,98.61055555555606,1.811214285714295,81.83277777777835,196.0,94.0,102.0,142.07197549770228,1.959,True,14.0,12.0,996.254722222222,brake_T3,56.034552057954215,273.91626881995103,HARD,22.0,2.0,0.9957586367853364,9290.952783153807,45560.602314744414,400.0,False,167,True,PIT_RELATED,,,False,1.0,224.09236180904597,-28.09236180904597,2.704869,True,2.704869,137.4357331637657,13,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00531,australian_gp_2026_R,2026,Albert Park,BEA,LIN,41,2026-03-08 04:51:49.778,2026-03-08 04:52:25.459,35.681,35.681,2026-03-08 04:52:19.778,30.0,33,130,99.63249999999788,1.153302250803834,35.80194444443896,311.0,303.0,8.0,8.212765957447495,1.88,True,8.0,7.0,2996.7130555555577,straight_05,252.44876875326645,416.9355195999433,HARD,15.0,2.0,0.9907509282375966,16887.02533588065,72015.12075643537,400.0,False,16,True,INVALID,,,False,0.0,306.3801879084965,4.619812091503491,1.18083,True,1.18083,8.144035100485075,12,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00532,australian_gp_2026_R,2026,Albert Park,BOR,BEA,87,2026-03-08 04:52:27.739,2026-03-08 04:52:31.499,3.76,3.76,2026-03-08 04:52:57.739,30.0,33,17,70.82027777778694,1.3141907216496547,55.253611111121245,194.0,96.0,98.0,87.80851063829842,1.88,True,11.0,8.0,4860.137499999996,straight_09,,,HARD,15.0,2.0,0.9474763353452424,27792.60131091315,95.91419059177096,400.0,False,16,True,PIT_RELATED,,,False,2.0,81.22617283950866,112.77382716049134,2.885234,True,2.885234,74.38258112956092,7,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00533,australian_gp_2026_R,2026,Albert Park,BEA,LIN,41,2026-03-08 04:52:38.339,2026-03-08 04:52:45.419,7.08,7.08,2026-03-08 04:53:08.339,30.0,34,26,94.80416666666667,1.6408413461538462,75.80416666666656,208.0,119.0,89.0,104.48288973384022,1.841,True,8.0,7.0,267.89750000000004,brake_T1,55.986240547007185,198.80283655556775,HARD,16.0,2.0,0.9907509282375966,17240.360044869656,53075.585202804774,400.0,False,671,True,INVALID,,,False,0.0,194.62440154440148,13.37559845559852,2.408427,True,2.408427,97.3942612090296,12,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00534,australian_gp_2026_R,2026,Albert Park,OCO,GAS,10,2026-03-08 04:52:51.539,2026-03-08 04:57:54.261,302.722,301.363,2026-03-08 04:53:21.539,30.0,34,1037,93.36722222222215,1.4425836909871235,10.0022222222222,233.0,126.0,107.0,70.07500000000019,1.6800000000000002,True,10.0,9.0,234.9163888888889,brake_T1,88.96735165811833,231.7839476666789,HARD,23.0,2.0,0.9729403482611394,15242.368738936817,77145.726448511,399.99999999999994,False,671,True,INVALID,,,False,0.0,242.73055555555555,-9.730555555555554,1.881095,True,1.881095,40.3761909929413,11,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00535,australian_gp_2026_R,2026,Albert Park,SAI,ALB,23,2026-03-08 04:53:16.299,2026-03-08 04:53:21.219,4.92,4.92,2026-03-08 04:53:46.299,30.0,33,19,38.22777777778538,3.52871794871865,34.25305555556315,39.0,3.0,36.0,,,False,14.0,12.0,5072.723333333326,straight_09,,,HARD,22.0,2.0,0.9957586367853364,27291.099260592408,94.18347230820605,392.7822222222312,True,167,True,PIT_RELATED,,,False,1.0,76.20752895753652,-37.207528957536525,6.242621,True,6.242621,60.42079353916305,10,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00536,australian_gp_2026_R,2026,Albert Park,SAI,LAW,30,2026-03-08 04:53:28.619,2026-03-08 04:54:06.059,37.44,37.44,2026-03-08 04:53:58.619,30.0,33,127,12.532777777778392,2.374631578947485,12.532777777778392,19.0,65.0,-46.0,-42.03846153846055,1.04,True,14.0,13.0,5102.567499999994,straight_09,,,HARD,22.0,2.0,0.9957586367853364,25217.48169653456,87.0272745839077,362.93805555556355,True,167,True,PIT_RELATED,,,False,1.0,37.120731707315336,-18.120731707315336,0.83517,True,0.83517,-22.42976461655835,14,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00537,australian_gp_2026_R,2026,Albert Park,VER,NOR,1,2026-03-08 04:53:31.459,2026-03-08 04:53:46.179,14.72,12.401,2026-03-08 04:54:01.459,30.0,34,34,10.554444444442195,0.2316829268292189,10.554444444442195,164.0,181.0,-17.0,-17.63077759652002,1.839,True,5.0,6.0,4180.100000000002,straight_07,148.99282425671208,208.99282425671208,MEDIUM,16.0,2.0,0.8958410069004455,11830.555125719564,44654.282573790064,400.0,False,167,True,PIT_RELATED,,15.08,False,-1.0,174.40220648089002,-10.402206480890015,0.210469,True,0.210469,-15.069980393785366,12,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00538,australian_gp_2026_R,2026,Albert Park,COL,LEC,16,2026-03-08 04:53:35.539,2026-03-08 04:54:02.419,26.88,26.88,2026-03-08 04:54:05.539,30.0,34,96,11.180555555555555,0.13831615120274915,10.4247222222222,291.0,291.0,0.0,,,False,13.0,3.0,26.497222222222216,straight_01,297.386518324785,440.2031143333456,HARD,34.0,2.0,0.994465196146572,16269.747895730656,99520.54645697385,400.0,False,1,False,LAPPED_UNLAPPED,,,False,-2.0,291.0,0.0,0.136199,True,0.136199,-22.93915446903228,12,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00539,australian_gp_2026_R,2026,Albert Park,LAW,COL,43,2026-03-08 04:53:36.940,2026-03-08 04:53:44.420,7.48,7.48,2026-03-08 04:54:06.940,30.0,34,26,18.70388888888893,0.40319760479042005,18.70388888888893,167.0,281.0,-114.0,-114.00000000000031,0.28,True,14.0,13.0,121.64888888888886,straight_01,202.23485165811837,345.05144766667894,SOFT,1.0,3.0,0.97753089329442,14283.498335964137,99563.02563227496,400.00000000000006,False,1,True,PIT_RELATED,,,False,1.0,293.95437214031523,-126.95437214031523,0.241814,True,0.241814,-181.140236028781,12,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00540,australian_gp_2026_R,2026,Albert Park,BEA,LIN,41,2026-03-08 04:54:07.339,2026-03-08 04:55:31.460,84.121,84.121,2026-03-08 04:54:37.339,30.0,35,311,80.3575,0.9453823529411765,24.36305555556009,306.0,314.0,-8.0,,,False,7.0,6.0,62.727777777777774,straight_01,261.15596276922946,403.97255877779,HARD,17.0,2.0,0.990274366710628,15034.408337883888,99419.83469605651,399.99999999999994,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,-1.0,312.9946325878594,-6.994632587859428,0.921073,True,0.921073,-36.456711828037626,12,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00541,australian_gp_2026_R,2026,Albert Park,NOR,BEA,87,2026-03-08 04:54:07.619,2026-03-08 04:54:14.219,6.6,6.6,2026-03-08 04:54:37.619,30.0,35,27,18.02222222222224,0.6063551401869165,18.02222222222224,107.0,306.0,-199.0,-199.00000000000014,0.28,True,8.0,7.0,68.55305555555555,straight_01,255.33068499145168,398.14728100001224,MEDIUM,1.0,3.0,0.9656280524995572,14878.205857096384,99413.99233770631,400.0,False,1,True,PIT_RELATED,,,False,2.0,306.0,-199.0,0.211467,True,0.211467,-216.17249875091883,13,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00542,australian_gp_2026_R,2026,Albert Park,COL,LEC,16,2026-03-08 04:54:35.980,2026-03-08 04:54:40.180,4.2,4.2,2026-03-08 04:55:05.980,30.0,34,17,93.713055555555,1.1714131944444375,65.21305555555591,288.0,138.0,150.0,91.63742365352599,1.8010000000000002,True,13.0,3.0,3979.676666666667,brake_T11,78.08877366162233,138.08877366162324,HARD,34.0,2.0,0.9893330146302592,9167.74439731482,65073.80982510122,400.0,False,1,False,LAPPED_UNLAPPED,,,False,-2.0,269.6361538461538,18.363846153846225,1.7064460000000001,True,1.7064460000000001,56.68305030912231,10,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00543,australian_gp_2026_R,2026,Albert Park,LAW,COL,43,2026-03-08 04:54:38.700,2026-03-08 04:54:42.060,3.36,3.36,2026-03-08 04:55:08.700,30.0,34,14,98.83388888888749,1.4007952755905313,71.85611111110939,254.0,105.0,149.0,139.7599999999995,2.0,True,14.0,13.0,3996.960555555557,brake_T11,60.804884772732294,120.8048847727332,SOFT,1.0,3.0,0.97753089329442,9616.049846635093,54361.479830988515,400.0,False,1,True,PIT_RELATED,,,False,1.0,242.0453576864513,11.954642313548703,2.45926,True,2.45926,123.77676352513893,11,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00544,australian_gp_2026_R,2026,Albert Park,SAI,LAW,30,2026-03-08 04:54:40.180,2026-03-08 04:54:45.140,4.96,4.96,2026-03-08 04:55:10.180,30.0,34,17,97.13138888888987,1.197510273972615,44.78555555555613,292.0,131.0,161.0,101.04255319148805,1.88,True,15.0,14.0,3971.706944444445,brake_T11,86.05849588384444,146.05849588384535,MEDIUM,1.0,3.0,0.9957586367853364,9065.105659406745,69953.06021175784,400.0,False,1,True,PIT_RELATED,,,False,1.0,260.9024224806205,31.097577519379513,1.836096,True,1.836096,72.03673211844126,12,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00545,australian_gp_2026_R,2026,Albert Park,ALB,ANT,12,2026-03-08 04:55:06.900,2026-03-08 04:55:12.140,5.24,5.24,2026-03-08 04:55:36.900,30.0,35,22,93.50138888888957,1.4508836206896658,65.96805555555625,232.0,113.0,119.0,139.7272727272718,1.76,True,12.0,2.0,981.6624999999996,brake_T3,70.62677428017662,288.50849104217343,SOFT,2.0,3.0,1.0,8564.099328090546,55795.61827178371,399.9999999999999,False,1,False,LAPPED_UNLAPPED,,,False,0.0,242.07551263710138,-10.075512637101383,2.271025,True,2.271025,115.72925498704006,11,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00546,australian_gp_2026_R,2026,Albert Park,SAI,HAM,44,2026-03-08 04:55:07.060,2026-03-08 04:55:40.820,33.76,33.76,2026-03-08 04:55:37.060,30.0,35,130,75.58472222222224,0.8834577922077924,22.37611111111073,308.0,310.0,-2.0,,,False,15.0,4.0,22.238888888888887,straight_01,301.64485165811834,444.4614476666789,MEDIUM,2.0,3.0,0.9956515560264044,16414.942677773062,99532.38354426101,400.0,False,1,False,LAPPED_UNLAPPED,,,False,0.0,307.3976051779935,0.6023948220064881,0.880239,True,0.880239,-0.6820641780117719,11,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00547,australian_gp_2026_R,2026,Albert Park,LAW,COL,43,2026-03-08 04:55:18.060,2026-03-08 04:55:25.420,7.36,7.36,2026-03-08 04:55:48.060,30.0,35,30,98.38166666666712,1.4757250000000066,59.92611111111205,240.0,107.0,133.0,139.30434782608637,1.8399999999999999,True,14.0,13.0,963.7394444444442,brake_T3,88.549829835732,306.4315465977288,SOFT,2.0,3.0,0.9800253275110764,7671.333671328091,68366.88787119038,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,263.2780172413796,-23.278017241379587,2.274712,True,2.274712,114.10153760134678,12,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00548,australian_gp_2026_R,2026,Albert Park,NOR,BEA,87,2026-03-08 04:55:19.860,2026-03-08 04:55:25.420,5.56,5.56,2026-03-08 04:55:49.860,30.0,35,23,99.96000000000004,1.7553951219512203,55.44277777777734,205.0,94.0,111.0,80.79999999999927,1.8,True,8.0,7.0,4489.365,brake_T13,89.13221104266086,305.61935020199144,MEDIUM,1.0,3.0,0.9656280524995572,12022.087225022071,33215.420218308456,400.0,False,1,True,PIT_RELATED,,,False,2.0,216.8947580645163,-11.89475806451631,2.654032,True,2.654032,56.91348402182143,12,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00549,australian_gp_2026_R,2026,Albert Park,BEA,LIN,41,2026-03-08 04:55:33.820,2026-03-08 04:55:39.500,5.68,5.68,2026-03-08 04:56:03.820,30.0,36,23,98.4711111111111,1.1895838926174496,60.295000000000016,298.0,220.0,78.0,16.608695652173928,1.8399999999999999,True,7.0,6.0,191.21666666666664,straight_01,132.66707388034058,275.48366988890115,HARD,18.0,2.0,0.9919639045639624,13504.294430957758,99758.29359337753,400.00000000000006,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,298.72719594594594,-0.7271959459459367,1.290905,True,1.290905,27.90588910981863,12,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00550,australian_gp_2026_R,2026,Albert Park,LAW,COL,43,2026-03-08 04:55:51.940,2026-03-08 04:55:56.141,4.201,4.201,2026-03-08 04:56:21.940,30.0,35,15,98.63083333333223,1.2458631578947228,86.93083333333152,285.0,202.0,83.0,69.44000000000045,2.0,True,14.0,13.0,3194.934444444445,brake_T9,54.227379864379145,218.714130711056,SOFT,2.0,3.0,0.9744610745090488,18220.671861876704,37371.375783470416,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,260.8704367897717,24.129563210228298,1.616394,True,1.616394,50.99008383563026,12,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00551,australian_gp_2026_R,2026,Albert Park,SAI,HAM,44,2026-03-08 04:56:07.180,2026-03-08 04:56:10.461,3.281,3.281,2026-03-08 04:56:37.180,30.0,35,14,90.20611111111111,1.3419090909090912,69.54527777777912,242.0,117.0,125.0,112.28571428571406,1.96,True,15.0,4.0,3990.8388888888912,brake_T11,66.92655143939828,126.92655143939919,MEDIUM,2.0,3.0,0.9916714550405852,9361.589995337088,58211.02394181547,400.0,False,1,False,LAPPED_UNLAPPED,,,False,0.0,264.19689189189165,-22.196891891891653,2.075486,True,2.075486,81.44568862613707,9,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00552,australian_gp_2026_R,2026,Albert Park,BEA,LIN,41,2026-03-08 04:56:19.780,2026-03-08 04:56:25.580,5.8,5.8,2026-03-08 04:56:49.780,30.0,36,24,99.31972222222204,1.2501783216783193,80.53861111111019,286.0,224.0,62.0,44.2499999999988,1.76,True,7.0,6.0,3171.184166666668,brake_T9,77.97765764215637,242.46440848883321,HARD,18.0,2.0,0.9910742442800742,16930.310088186725,49955.83922854146,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,290.5957366215345,-4.595736621534513,1.4509319999999999,True,1.4509319999999999,30.43307778208202,10,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00553,australian_gp_2026_R,2026,Albert Park,NOR,BEA,87,2026-03-08 04:56:32.660,2026-03-08 04:56:52.500,19.84,19.84,2026-03-08 04:57:02.660,30.0,36,78,96.05527777777888,1.1761870748299454,38.33805555555318,294.0,162.0,132.0,77.89342033714198,1.839,True,8.0,7.0,3962.3927777777785,brake_T11,95.372662550511,155.3726625505119,MEDIUM,2.0,3.0,0.9595167635697076,8945.1523806505,75655.41093898882,400.00000000000045,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,263.80204471101433,30.197955288985668,1.643095,True,1.643095,53.42178361243235,12,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00554,australian_gp_2026_R,2026,Albert Park,LAW,COL,43,2026-03-08 04:56:43.541,2026-03-08 04:56:48.741,5.2,5.2,2026-03-08 04:57:13.541,30.0,36,23,99.66555555555544,1.7502243902439005,70.57361111111095,205.0,110.0,95.0,55.48888888888902,1.8,True,14.0,13.0,967.1775,brake_T3,85.11177428017618,302.993491042173,SOFT,3.0,3.0,0.9822247474395912,7842.586721151409,65955.4283322373,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,260.4083867521369,-55.40838675213689,2.20588,True,2.20588,19.3785445936865,13,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00555,australian_gp_2026_R,2026,Albert Park,SAI,LAW,30,2026-03-08 04:56:45.780,2026-03-08 04:56:53.300,7.52,7.52,2026-03-08 04:57:15.780,30.0,36,30,95.43611111111102,1.3265250965250952,49.89388888888857,259.0,105.0,154.0,152.7191245440332,1.919,True,15.0,14.0,959.7138888888892,brake_T3,92.575385391287,310.4571021532838,MEDIUM,3.0,3.0,0.9977758480687272,7470.81664797518,71190.42116993004,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,205.0,54.0,2.370068,True,2.370068,131.6970225078423,14,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00556,australian_gp_2026_R,2026,Albert Park,BEA,LIN,41,2026-03-08 04:57:09.541,2026-03-08 04:58:30.621,81.08,81.08,2026-03-08 04:57:39.541,30.0,37,298,96.1033333333337,1.2356142857142904,12.509166666663075,280.0,209.0,71.0,11.170212765956867,1.88,True,7.0,6.0,892.787222222222,straight_02,159.5020520579542,377.383768819951,HARD,19.0,2.0,0.9941349537050924,6697.3663811251745,90641.46550109098,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,287.5288194444444,-7.528819444444423,1.355388,True,1.355388,-6.079256360081961,12,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00557,australian_gp_2026_R,2026,Albert Park,PER,OCO,31,2026-03-08 04:57:12.061,2026-03-08 04:57:17.821,5.76,5.76,2026-03-08 04:57:42.061,30.0,36,23,97.875,1.1150316455696203,63.25750000000005,316.0,230.0,86.0,23.700000000000035,2.0,True,16.0,9.0,193.76444444444445,straight_01,130.11929610256277,272.93589211112334,HARD,18.0,2.0,0.9944412651013386,13475.757679361715,99765.44488364297,400.00000000000006,False,1,False,LAPPED_UNLAPPED,,,False,0.0,307.29313909774436,8.706860902255642,1.270519,True,1.270519,17.21594278736337,12,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00558,australian_gp_2026_R,2026,Albert Park,LAW,COL,43,2026-03-08 04:57:20.541,2026-03-08 04:58:39.302,78.761,76.72,2026-03-08 04:57:50.541,30.0,36,277,99.42444444444754,1.6883396226415621,10.199722222228957,212.0,198.0,14.0,15.297872340424101,1.88,True,14.0,13.0,3334.0197222222214,brake_T10,19.62885293327963,79.62885293327963,SOFT,3.0,3.0,0.9786499414145472,25554.06900162083,1144.2796244413826,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,85.001,True,0.0,203.11784552845492,8.882154471545078,1.865858,True,1.865858,30.026233194367318,10,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00559,australian_gp_2026_R,2026,Albert Park,SAI,LAW,30,2026-03-08 04:57:31.981,2026-03-08 04:57:35.421,3.44,3.44,2026-03-08 04:58:01.981,30.0,36,11,86.92527777777832,1.3038791666666747,66.03555555555567,240.0,109.0,131.0,141.89795918367335,1.96,True,15.0,14.0,4007.367222222221,brake_T11,50.398218106068725,110.39821810606963,MEDIUM,3.0,3.0,0.9932055730352564,10048.624665993797,47817.359649121085,400.00000000000045,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,215.19577235772442,24.804227642275578,2.189404,True,2.189404,120.9349943088296,13,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00560,australian_gp_2026_R,2026,Albert Park,GAS,OCO,31,2026-03-08 04:58:08.781,2026-03-08 04:59:21.222,72.441,69.921,2026-03-08 04:58:38.781,30.0,37,242,11.106944444445162,0.1777111111111226,10.08749999999975,225.0,245.0,-20.0,-13.511485451761871,1.959,True,10.0,9.0,3998.4905555555542,brake_T11,59.27488477273528,119.27488477273619,HARD,26.0,2.0,0.9945664147695632,9679.647489839868,53399.3558196265,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,73.28,True,1.0,253.045102040817,-28.045102040817,0.160902,True,0.160902,-12.747932018022617,11,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00561,australian_gp_2026_R,2026,Albert Park,COL,HAM,44,2026-03-08 04:58:08.781,2026-03-08 04:58:12.542,3.761,3.761,2026-03-08 04:58:38.781,30.0,37,15,98.86777777777807,1.5610701754386014,73.31222222222232,228.0,106.0,122.0,155.322613578356,1.959,True,14.0,4.0,967.8177777777776,brake_T3,84.47149650239862,302.35321326439544,HARD,37.0,2.0,0.9994177682709308,7874.4796095607635,65506.336125944625,400.0,False,1,False,LAPPED_UNLAPPED,,,False,1.0,255.70762516469102,-27.707625164691024,2.473201,True,2.473201,136.36632984772808,11,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00562,australian_gp_2026_R,2026,Albert Park,SAI,LAW,30,2026-03-08 04:58:09.861,2026-03-08 04:58:39.302,29.441,29.441,2026-03-08 04:58:39.861,30.0,37,112,90.70305555555558,1.0920769230769234,13.612777777777636,299.0,169.0,130.0,69.09302325581386,1.72,True,15.0,13.0,907.0877777777778,straight_02,145.2014965023984,363.0832132643952,MEDIUM,4.0,3.0,0.9959473474579325,6482.833812172186,90563.50044710728,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,286.44848484848484,12.551515151515162,1.506909,True,1.506909,34.17568121248136,11,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00563,australian_gp_2026_R,2026,Albert Park,BOR,GAS,10,2026-03-08 04:58:11.661,2026-03-08 04:58:15.021,3.36,3.36,2026-03-08 04:58:41.661,30.0,37,13,95.64972222222104,1.2896591760299465,67.16333333333296,267.0,91.0,176.0,173.0222222222228,1.8,True,11.0,10.0,4009.278055555556,brake_T11,48.48738477273355,108.48738477273446,HARD,4.0,3.0,0.9324381104774658,10128.052441521562,46615.75270028693,400.00000000000045,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,216.0,51.0,2.700208,True,2.700208,148.68387441625242,11,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00564,australian_gp_2026_R,2026,Albert Park,NOR,LIN,41,2026-03-08 04:58:33.582,2026-03-08 04:59:45.582,72.0,69.479,2026-03-08 04:59:03.582,30.0,38,247,99.44361111111073,1.15482903225806,10.031944444439432,310.0,267.0,43.0,21.457142857142834,1.4,True,7.0,6.0,862.1691666666669,straight_02,190.12010761350928,408.0018243755061,MEDIUM,4.0,3.0,0.9682054166513766,7582.299113998373,90809.02867564253,400.0000000000001,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,72.8,True,-1.0,287.45348462301587,22.546515376984132,1.273024,True,1.273024,8.460846712732288,13,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00565,australian_gp_2026_R,2026,Albert Park,BEA,NOR,1,2026-03-08 04:58:33.582,2026-03-08 04:59:44.542,70.96,70.96,2026-03-08 04:59:03.582,30.0,38,273,12.003888888889264,0.15657246376812084,11.281111111111386,276.0,310.0,-34.0,-29.742857142856987,1.4,True,8.0,7.0,850.1397222222221,straight_02,202.1495520579541,420.0312688199509,HARD,20.0,2.0,0.996080672725581,8133.489250859375,90872.04460254754,400.0000000000001,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,1.0,308.83586021505374,-32.83586021505374,0.139696,True,0.139696,-24.60931851196023,13,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00566,australian_gp_2026_R,2026,Albert Park,SAI,COL,43,2026-03-08 04:58:39.702,2026-03-08 04:58:57.941,18.239,17.119,2026-03-08 04:59:09.702,30.0,37,67,91.49027777777792,1.032492163009406,10.873611111112496,319.0,300.0,19.0,,,False,15.0,14.0,2744.9880555555565,straight_05,504.1737687532677,668.6605195999446,MEDIUM,4.0,3.0,0.993252335961976,32317.236926623867,8975.921460996216,400.0,False,1,False,ON_TRACK_PASS,1.0,18.679,False,0.0,301.67179695798586,17.328203042014138,1.096262,True,1.096262,16.475892092796094,9,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00567,australian_gp_2026_R,2026,Albert Park,COL,LAW,30,2026-03-08 04:58:42.261,2026-03-08 04:58:57.941,15.68,15.68,2026-03-08 04:59:12.261,30.0,37,62,10.423333333330447,0.12719999999996479,10.423333333330447,295.0,301.0,-6.0,-10.658328898348952,1.879,True,14.0,13.0,3047.610000000001,straight_05,201.55182430882314,366.0385751555,HARD,37.0,2.0,0.9905706325099471,15668.00654820094,72073.10997288556,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,1.0,302.9891507475078,-7.989150747507779,0.127305,True,0.127305,-12.688069040413822,12,True,3.0,v4_t0_anchored_30s_horizon,False
australian_gp_2026_R_00568,australian_gp_2026_R,2026,Albert Park,SAI,LAW,30,2026-03-08 04:59:08.221,2026-03-08 04:59:12.022,3.801,3.801,2026-03-08 04:59:38.221,30.0,37,17,38.392777777776246,0.8638374999999655,25.13722222222077,160.0,102.0,58.0,,,False,15.0,13.0,4538.397777777776,brake_T13,40.09943326488428,256.58657242421486,MEDIUM,4.0,3.0,1.0,14632.966557568581,17271.490159225774,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,158.0,2.0,1.154449,True,1.154449,32.62034919861383,12,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00569,australian_gp_2026_R,2026,Albert Park,COL,LAW,30,2026-03-08 04:59:12.782,2026-03-08 04:59:53.382,40.6,40.6,2026-03-08 04:59:42.782,30.0,37,153,49.41444444443823,1.2353611111109557,23.86749999999984,144.0,148.0,-4.0,,,False,14.0,13.0,4669.13055555556,brake_T14,65.8537946464312,125.8537946464312,HARD,37.0,2.0,0.9996732034737892,22143.18751867391,182.63327504057662,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,1.0,125.85590833441884,18.144091665581158,1.2058010000000001,True,1.2058010000000001,-19.8726811477557,10,True,3.0,v4_t0_anchored_30s_horizon,True
australian_gp_2026_R_00570,australian_gp_2026_R,2026,Albert Park,SAI,COL,43,2026-03-08 04:59:19.142,2026-03-08 05:00:23.021,63.879,59.36,2026-03-08 04:59:49.142,30.0,37,184,10.126666666670644,0.13402941176475852,10.02277777777772,272.0,274.0,-2.0,-4.6246746486224115,1.921,True,15.0,14.0,5013.574166666666,straight_09,,,MEDIUM,4.0,3.0,0.997449205947934,27792.60131091315,95.91419059177096,400.0,False,1,False,UNCERTAIN,,63.679,True,0.0,271.59349701393387,0.4065029860661298,0.132357,True,0.132357,-6.162621610309749,11,True,3.0,v4_t0_anchored_30s_horizon,True
